1,2,3,4
0.11307,0.094879,0.10055,0.059309
0.12054,0.095464,0.099832,0.060362
0.16709,0.098083,0.1051,0.064559
0.17196,0.099003,0.10499,0.064867
0.17391,0.098384,0.10126,0.065118
0.17196,0.098712,0.1034,0.065151
0.16934,0.09763,0.10156,0.064995
0.17387,0.098535,0.10213,0.06336
0.1688,0.09867,0.1035,0.0654
0.16703,0.099055,0.1047,0.064383
0.17268,0.098038,0.10224,0.064824
0.17002,0.099422,0.10387,0.064506
0.169,0.097534,0.10126,0.064528
0.16869,0.098373,0.10338,0.065635
0.16972,0.098458,0.10218,0.065094
0.17011,0.098439,0.10121,0.063961
0.16527,0.097897,0.10347,0.065189
0.16572,0.09827,0.10089,0.064447
0.16525,0.097882,0.10221,0.065063
0.16829,0.097854,0.10269,0.064235
0.16424,0.097795,0.10184,0.06548
0.16535,0.097182,0.10069,0.063675
0.16431,0.098118,0.10003,0.064706
0.16402,0.098461,0.10206,0.064184
0.16339,0.098109,0.10287,0.065906
0.16863,0.099219,0.10383,0.065261
0.16715,0.098191,0.10203,0.065754
0.16585,0.098895,0.1029,0.065691
0.16433,0.098214,0.10011,0.064978
0.16545,0.098248,0.10062,0.063926
0.16649,0.098477,0.10169,0.065552
0.15774,0.098527,0.10334,0.064637
0.16233,0.09892,0.10159,0.064464
0.15605,0.09782,0.1016,0.064157
0.15694,0.098994,0.10225,0.064803
0.15438,0.098438,0.10243,0.063164
0.15523,0.098105,0.10234,0.063477
0.15503,0.099021,0.10113,0.065024
0.14528,0.097265,0.10183,0.063796
0.14277,0.09599,0.10084,0.064004
0.14831,0.097705,0.10302,0.064676
0.14549,0.098385,0.10006,0.064185
0.14416,0.097802,0.10152,0.06421
0.13998,0.098967,0.10246,0.063737
0.13964,0.099116,0.10003,0.064026
0.14001,0.098731,0.10217,0.063193
0.14266,0.09843,0.10182,0.062668
0.1388,0.099229,0.10303,0.063993
0.14081,0.098579,0.10311,0.064735
0.13476,0.099068,0.10223,0.062796
0.14076,0.098536,0.1009,0.064087
0.1398,0.098638,0.10304,0.062735
0.13535,0.098177,0.10139,0.063716
0.13585,0.098946,0.099245,0.063692
0.13526,0.097972,0.10184,0.063696
0.13215,0.099078,0.10343,0.063981
0.12878,0.097127,0.10119,0.062567
0.12616,0.09711,0.10112,0.062403
0.12603,0.099002,0.10078,0.063079
0.12461,0.099582,0.10181,0.063896
0.12301,0.096584,0.1021,0.062162
0.12079,0.098223,0.10193,0.06258
0.11693,0.09852,0.1055,0.063969
0.11824,0.097593,0.10235,0.061793
0.11311,0.097222,0.10132,0.062495
0.1128,0.097169,0.10015,0.0605
0.11165,0.097673,0.10256,0.061545
0.11139,0.097296,0.099911,0.06143
0.1112,0.097614,0.10309,0.063362
0.11052,0.098711,0.10453,0.061477
0.11035,0.098221,0.1013,0.061523
0.10738,0.097855,0.10183,0.062759
0.10763,0.097511,0.10106,0.062202
0.10809,0.098422,0.10197,0.060932
0.10604,0.098838,0.10062,0.060834
0.1042,0.10019,0.10387,0.061121
0.10713,0.099393,0.10251,0.061894
0.10563,0.099421,0.10579,0.061494
0.10452,0.098106,0.10281,0.061956
0.10384,0.099486,0.10422,0.060592
0.10334,0.098591,0.10119,0.061784
0.099652,0.097749,0.1018,0.060674
0.10311,0.099238,0.10116,0.061737
0.10189,0.10022,0.10131,0.060642
0.10082,0.098152,0.10181,0.060792
0.099714,0.098922,0.10295,0.061066
0.10291,0.099326,0.10329,0.060752
0.10037,0.09887,0.10194,0.05967
0.10308,0.099579,0.10143,0.06083
0.10111,0.097285,0.10288,0.060598
0.10104,0.099643,0.10595,0.060689
0.10247,0.098442,0.10202,0.060996
0.10312,0.097864,0.10103,0.060538
0.10358,0.098351,0.10096,0.060498
0.10507,0.098097,0.1027,0.061525
0.10576,0.098933,0.1029,0.061087
0.1045,0.097854,0.10283,0.060701
0.10547,0.099095,0.10088,0.060819
0.10336,0.097103,0.10078,0.060459
0.10644,0.09822,0.1051,0.060423
0.1061,0.099587,0.10159,0.060401
0.10657,0.099137,0.1039,0.059887
0.10664,0.098513,0.10335,0.061006
0.10631,0.096687,0.10131,0.060359
0.10919,0.098314,0.10255,0.061254
0.10771,0.09806,0.10133,0.059956
0.10906,0.098881,0.10161,0.060494
0.11046,0.098518,0.10387,0.06073
0.11008,0.098998,0.10376,0.062186
0.10883,0.097512,0.10274,0.059719
0.11002,0.097876,0.10199,0.059559
0.11053,0.096873,0.10208,0.05908
0.10871,0.098917,0.10424,0.060712
0.109,0.09758,0.1025,0.059526
0.10978,0.098145,0.10456,0.060056
0.11048,0.097637,0.10329,0.05986
0.11039,0.10025,0.10361,0.059837
0.11076,0.099592,0.10298,0.061266
0.11138,0.098458,0.10137,0.059334
0.11209,0.099504,0.10374,0.060599
0.11408,0.099493,0.10199,0.060772
0.11154,0.098699,0.10151,0.060555
0.11307,0.099915,0.1047,0.060315
0.13782,0.099597,0.10451,0.061228
0.13739,0.10028,0.10455,0.062033
0.13609,0.10083,0.1052,0.062864
0.14152,0.10289,0.10495,0.061921
0.13947,0.099478,0.10372,0.061396
0.14171,0.10208,0.10595,0.06269
0.14566,0.1001,0.10567,0.063508
0.14251,0.10179,0.1061,0.062185
0.14871,0.10093,0.10343,0.062976
0.14756,0.10182,0.10478,0.063121
0.15041,0.10075,0.10391,0.063191
0.15257,0.10034,0.10662,0.061656
0.15817,0.10037,0.10643,0.063231
0.15665,0.1013,0.10522,0.06332
0.1588,0.10291,0.10515,0.063959
0.16206,0.10158,0.10532,0.063859
0.16346,0.10265,0.10538,0.063441
0.16137,0.10178,0.10845,0.065203
0.16405,0.10281,0.10556,0.063672
0.16432,0.1022,0.10637,0.064278
0.16544,0.10403,0.10519,0.064512
0.16684,0.10269,0.10607,0.064125
0.16789,0.10338,0.10667,0.065595
0.16672,0.10167,0.10568,0.065149
0.16445,0.10062,0.10722,0.063457
0.17047,0.10251,0.10719,0.064801
0.17385,0.1041,0.10563,0.065487
0.17319,0.10219,0.10648,0.065191
0.17348,0.10347,0.10698,0.066038
0.16865,0.10268,0.10894,0.065056
0.16309,0.10272,0.10541,0.06403
0.1613,0.10209,0.10644,0.064868
0.16346,0.10273,0.10598,0.065088
0.16572,0.10432,0.10747,0.066259
0.17158,0.10363,0.10746,0.065167
0.16183,0.10228,0.10604,0.065535
0.16069,0.10152,0.10686,0.065014
0.16285,0.1022,0.10642,0.065144
0.15985,0.10232,0.10717,0.065136
0.16543,0.10476,0.10871,0.065681
0.16378,0.10231,0.10552,0.064515
0.162,0.10288,0.10687,0.06515
0.16034,0.10188,0.10533,0.063887
0.15387,0.10345,0.1068,0.065358
0.15138,0.10089,0.10848,0.06406
0.15006,0.10179,0.10651,0.063968
0.14957,0.10222,0.10626,0.065761
0.15001,0.10272,0.10785,0.064423
0.15006,0.10182,0.10715,0.065043
0.16738,0.10428,0.10841,0.067807
0.17018,0.10397,0.10823,0.066567
0.16051,0.10542,0.10969,0.067448
0.15963,0.10532,0.10873,0.06873
0.15963,0.10468,0.10912,0.06775
0.15455,0.10556,0.11068,0.067558
0.15044,0.10581,0.10894,0.06739
0.15401,0.10607,0.11023,0.067288
0.15577,0.10613,0.11094,0.068593
0.15209,0.10619,0.10997,0.068087
0.15047,0.10756,0.10993,0.068351
0.15219,0.1077,0.10914,0.068736
0.15562,0.1073,0.10985,0.068627
0.15614,0.10857,0.11195,0.068421
0.15552,0.10756,0.10903,0.069895
0.15473,0.10958,0.1137,0.069923
0.15557,0.10773,0.11145,0.068663
0.16387,0.10918,0.11299,0.071689
0.15647,0.1096,0.11051,0.069726
0.14558,0.10812,0.11213,0.067994
0.13602,0.11076,0.11444,0.070057
0.13217,0.11144,0.11477,0.068988
0.12585,0.10898,0.11351,0.069518
0.12275,0.11246,0.11558,0.068763
0.12227,0.11117,0.11596,0.069134
0.1191,0.11188,0.11376,0.068143
0.12149,0.11344,0.11657,0.068301
0.12046,0.11154,0.11595,0.068077
0.12101,0.11115,0.11705,0.067842
0.12629,0.11574,0.11781,0.069338
0.12914,0.11355,0.1175,0.069315
0.14412,0.11657,0.11998,0.069868
0.15324,0.11543,0.11952,0.068747
0.16643,0.11813,0.11993,0.070246
0.17565,0.11959,0.1224,0.072147
0.18303,0.11852,0.12361,0.0702
0.18323,0.1199,0.12506,0.072078
0.18448,0.11695,0.12111,0.071747
0.17387,0.11796,0.12313,0.071122
0.16532,0.11747,0.12322,0.069989
0.17339,0.12114,0.1277,0.071557
0.17791,0.11918,0.12495,0.070422
0.17674,0.11982,0.12446,0.072393
0.19318,0.12252,0.12708,0.073681
0.17708,0.12353,0.13001,0.073967
0.17126,0.12135,0.12845,0.076028
0.17533,0.12163,0.12749,0.075808
0.17011,0.12395,0.12997,0.077264
0.17572,0.12637,0.13009,0.077924
0.16977,0.12633,0.13382,0.079755
0.18478,0.12846,0.1349,0.083131
0.17984,0.12815,0.13556,0.08443
0.17176,0.13016,0.13436,0.082352
0.16944,0.13091,0.13856,0.082626
0.15815,0.13123,0.1385,0.081302
0.15118,0.12917,0.13854,0.079233
0.15853,0.12953,0.13924,0.081182
0.17069,0.13126,0.14018,0.082675
0.16791,0.12691,0.13847,0.077381
0.17978,0.12736,0.13747,0.080329
0.19221,0.13062,0.14225,0.080862
0.20016,0.13043,0.14349,0.081209
0.22462,0.13069,0.14398,0.082613
0.26606,0.13408,0.14251,0.08944
0.20131,0.13359,0.14436,0.084817
0.19705,0.13139,0.14709,0.088796
0.19577,0.13446,0.1494,0.090034
0.16668,0.13085,0.14561,0.084978
0.16257,0.13259,0.14707,0.085619
0.17026,0.13346,0.14681,0.088698
0.16325,0.1344,0.14875,0.087366
0.19817,0.13569,0.1509,0.088908
0.18864,0.13441,0.15096,0.086895
0.2156,0.13626,0.15116,0.089855
0.18403,0.1394,0.15705,0.089214
0.16409,0.13679,0.15619,0.087177
0.15851,0.12936,0.15079,0.085223
0.1614,0.12743,0.14869,0.084148
0.18314,0.13621,0.15186,0.092675
0.21459,0.14341,0.15469,0.099726
0.23742,0.14434,0.15289,0.1016
0.19894,0.13252,0.14491,0.092556
0.23627,0.13687,0.14503,0.095623
0.20315,0.12236,0.13591,0.090136
0.22121,0.12241,0.12728,0.094219
0.20734,0.12124,0.12237,0.089415
0.26163,0.13545,0.12799,0.099784
0.20183,0.12822,0.12291,0.091278
0.22305,0.1588,0.14899,0.10206
0.25934,0.17267,0.16449,0.11092
0.2318,0.17822,0.18371,0.10652
0.23471,0.13983,0.16547,0.09598
0.24767,0.14071,0.1508,0.091747
0.29734,0.17091,0.16494,0.10886
0.29176,0.17717,0.16447,0.11016
0.34386,0.17569,0.16154,0.11713
0.31491,0.14696,0.15062,0.10953
0.32586,0.14884,0.15657,0.11893
0.35315,0.18453,0.1842,0.13432
0.42975,0.1913,0.18773,0.1426
0.41564,0.16317,0.15584,0.12801
0.37176,0.13704,0.12133,0.11761
0.44773,0.19116,0.1656,0.13003
0.67227,0.19145,0.17669,0.12477
0.53095,0.1714,0.16091,0.14701
0.44596,0.17355,0.14999,0.14655
0.3871,0.17698,0.13994,0.14356
0.72503,0.21861,0.17103,0.14849
0.46203,0.17122,0.17836,0.11678
0.48391,0.19395,0.18786,0.13071
0.012093,0.016494,0.018258,0.011873
0.0090892,0.012037,0.013913,0.0084285
